# date_time: 2026-03-24T11:35:49
# com_port: COM3
# baud_rate: 115200
# profile_name: staircase_characterization
# setpoint_sequence: 5,0,-5,-10,-15,-18
# tolerance_band_c: 0.5
# stabilization_dwell_s: 300
# post_stabilization_dwell_s: 300
# max_hold_s: 900
# continue_on_timeout: 1
# slope_limit_c_per_min: 0.05
# slope_window_s: 60
# pid_kp: 2.5633
# pid_ki: 0.039
# pid_kd: 0.4034
# firmware_version: cryostage_characterization_v3_rtdfault_ignored
#
row_type,host_time_iso,panel_t_s,ts,event,event_detail,set,pid,armed,T_cal,T_raw,power,T3,T7,T12,Tamb,char_en,char_state,char_step,char_total,char_target,char_time_s,stable,timeout,char_in_band,char_filtered,char_slope,fault,fault_msg,fw
telemetry,2026-03-24T11:35:54,95.527,1678452.0,,,-5.0,1.0,0.0,9.0096,9.05,0.0,12.4891,14.0745,16.0124,23.375,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0111,-0.01407,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:54,95.637,1678562.0,,,-5.0,1.0,0.0,9.0144,9.0194,0.0,12.4307,14.0598,16.0124,23.3281,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0119,-0.01407,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:54,95.747,1678672.0,,,-5.0,1.0,0.0,9.0187,9.0803,0.0,12.4161,14.0159,16.1166,23.2734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0188,-0.01407,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:54,95.857,1678782.0,,,-5.0,1.0,0.0,9.0188,9.0194,0.0,12.438,14.0745,16.1017,23.2734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0188,-0.01407,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:55,95.967,1678892.0,,,-5.0,1.0,0.0,9.0262,9.0803,0.0,12.4161,14.0012,16.0719,23.2734,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.025,-0.01602,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:55,96.078,1679003.0,,,-5.0,1.0,0.0,9.0254,8.9586,0.0,12.3577,13.9132,16.0347,23.3281,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0183,-0.01602,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:55,96.188,1679113.0,,,-5.0,1.0,0.0,9.0247,9.0194,0.0,12.4088,14.0818,16.0124,23.2813,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0184,-0.01602,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:55,96.298,1679223.0,,,-5.0,1.0,0.0,9.0167,8.9586,0.0,12.438,14.0378,15.9901,23.3047,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0125,-0.01602,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:55,96.408,1679333.0,,,-5.0,1.0,0.0,9.0171,9.0803,0.0,12.4526,14.0012,16.0719,23.3438,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0192,-0.01602,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:55,96.518,1679443.0,,,-5.0,1.0,0.0,9.0173,9.0194,0.0,12.4161,13.9499,16.0794,23.3281,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0193,-0.01602,0.0,none,cryostage_characterization_v3_rtdfault_ignored
telemetry,2026-03-24T11:35:55,96.628,1679553.0,,,-5.0,1.0,0.0,9.0249,9.0803,0.0,12.438,13.9939,16.0273,23.2813,0.0,IDLE,0.0,6.0,nan,0.0,0.0,0.0,0.0,9.0254,-0.01602,0.0,none,cryostage_characterization_v3_rtdfault_ignored
